id,especie,ultima_modificacion,altura,circ_tronco_cm,diametro_tronco,long,lat,seccion,nombre_seccion,area_seccion,inclinacion_peligrosa,circ_tronco_cm_cat
32159,Pltano,11/05/2011 11:19,Alto (> 8 mts),180.0,Grande,-68.8584741129,-32.8849172625,5,Residencial Sur,2423808.92355,1,muy alto
45270,Ailanthus,16/09/2011 10:22,Alto (> 8 mts),138.0,Grande,-68.8236567176,-32.8712790653,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
23196,Paraiso,18/01/2011 12:37,Medio (4 - 8 mts),120.0,Grande,-68.8485296424,-32.9011122505,2,Barrio Civico,2366816.36021,0,muy alto
30462,Pltano,18/02/2011 13:53,Alto (> 8 mts),240.0,Grande,-68.840545802,-32.8882494402,3,Parque O'Higgins,1531146.02653,0,muy alto
16917,Fresno europeo,27/07/2011 09:08,Medio (4 - 8 mts),30.0,Mediano,-68.8398130864,-32.8658205081,4,Cuarta Oeste,1173332.70145,0,medio
5283,Morera,28/04/2011 09:28,Bajo (2 - 4 mts),38.0,Mediano,-68.8442966245,-32.8771932638,1,Parque Central,1655357.93265,0,medio
8314,Morera,16/03/2011 12:11,Alto (> 8 mts),246.0,Grande,-68.8454405362,-32.8937366428,2,Barrio Civico,2366816.36021,0,muy alto
39255,Fresno europeo,28/12/2010 10:17,Bajo (2 - 4 mts),50.0,Mediano,-68.8543671468,-32.8722213037,6,Residencial Norte,2694682.37982,0,medio
150,Jacarand,27/02/2012 17:57,Bajo (2 - 4 mts),30.0,Mediano,-68.857820378,-32.8641944866,6,Residencial Norte,2694682.37982,0,medio
14100,Acer,02/12/2011 08:44,Medio (4 - 8 mts),30.0,Mediano,-68.8769047016,-32.8687901684,8,Aeroparque,2203364.73622,0,medio
38197,Fresno europeo,25/08/2010 11:23,Bajo (2 - 4 mts),8.0,Chico,-68.846589062,-32.8737421129,6,Residencial Norte,2694682.37982,0,bajo
12141,Morera,20/01/2011 13:20,Alto (> 8 mts),85.0,Grande,-68.8482073656,-32.8682629757,6,Residencial Norte,2694682.37982,0,alto
6472,Paraiso,27/05/2011 12:56,Alto (> 8 mts),50.0,Mediano,-68.8527070385,-32.888520758,5,Residencial Sur,2423808.92355,0,medio
12763,Fresno europeo,21/01/2011 12:40,Medio (4 - 8 mts),80.0,Grande,-68.8480145516,-32.8643014655,6,Residencial Norte,2694682.37982,0,alto
17730,Paraiso,18/07/2011 09:49,Medio (4 - 8 mts),110.0,Grande,-68.8423777106,-32.8671801852,4,Cuarta Oeste,1173332.70145,0,muy alto
24671,Pltano,17/01/2011 14:08,Alto (> 8 mts),260.0,Grande,-68.8421578291,-32.9008152874,2,Barrio Civico,2366816.36021,0,muy alto
30788,Fresno europeo,14/02/2011 12:29,Alto (> 8 mts),130.0,Grande,-68.8562215847,-32.8649046201,6,Residencial Norte,2694682.37982,0,muy alto
35760,Morera,21/03/2011 11:26,Medio (4 - 8 mts),120.0,Grande,-68.8540549397,-32.8743172985,6,Residencial Norte,2694682.37982,0,muy alto
1280,Morera,02/12/2011 09:52,Bajo (2 - 4 mts),67.0,Grande,-68.8788039804,-32.8678780547,8,Aeroparque,2203364.73622,0,alto
12061,Morera,04/02/2010 13:40,Medio (4 - 8 mts),113.0,Grande,-68.8531390691,-32.8672485839,6,Residencial Norte,2694682.37982,0,muy alto
16328,Acacia SP,05/08/2011 11:31,Bajo (2 - 4 mts),10.0,Chico,-68.8423500192,-32.8652581876,4,Cuarta Oeste,1173332.70145,0,bajo
37633,Olmo bola,13/12/2010 11:06,Alto (> 8 mts),170.0,Grande,-68.8496727648,-32.8719488489,6,Residencial Norte,2694682.37982,1,muy alto
7979,Pltano,21/02/2011 09:13,Alto (> 8 mts),117.0,Grande,-68.8413782803,-32.8882522671,3,Parque O'Higgins,1531146.02653,0,muy alto
21049,Fresno americano,24/06/2011 09:54,Alto (> 8 mts),90.0,Grande,-68.8637782478,-32.8999210772,5,Residencial Sur,2423808.92355,0,alto
35948,Morera,23/03/2011 09:58,Alto (> 8 mts),160.0,Grande,-68.8541164096,-32.8753918187,6,Residencial Norte,2694682.37982,1,muy alto
32656,Fresno europeo,24/06/2011 13:35,Alto (> 8 mts),120.0,Grande,-68.8504180922,-32.8906921506,5,Residencial Sur,2423808.92355,0,muy alto
47947,Paraiso sombrilla,02/09/2011 10:45,Medio (4 - 8 mts),165.0,Grande,-68.8263825213,-32.867948443,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
2470,Fresno europeo,25/10/2011 10:55,Alto (> 8 mts),110.0,Grande,-68.8356358287,-32.8916548304,3,Parque O'Higgins,1531146.02653,0,muy alto
26821,Fresno americano,09/11/2011 12:14,Alto (> 8 mts),130.0,Grande,-68.833895156,-32.8939306075,3,Parque O'Higgins,1531146.02653,0,muy alto
39796,Morera,05/05/2011 09:37,Alto (> 8 mts),200.0,Grande,-68.8480440761,-32.883948149,1,Parque Central,1655357.93265,0,muy alto
40304,Morera,11/04/2011 12:53,Medio (4 - 8 mts),110.0,Grande,-68.8455726766,-32.8802956559,1,Parque Central,1655357.93265,0,muy alto
3691,Morera,24/08/2011 13:26,Medio (4 - 8 mts),153.0,Grande,-68.8180960712,-32.8691942972,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
39478,Paraiso,10/11/2010 11:50,Alto (> 8 mts),190.0,Grande,-68.8539952908,-32.8703384029,6,Residencial Norte,2694682.37982,0,muy alto
32524,Acacia visco,23/06/2011 13:42,Alto (> 8 mts),160.0,Grande,-68.8506094537,-32.8900209798,5,Residencial Sur,2423808.92355,0,muy alto
44943,Fresno europeo,23/08/2011 09:58,Alto (> 8 mts),180.0,Grande,-68.8243259641,-32.8684255438,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
40507,Pltano,12/04/2011 10:47,Alto (> 8 mts),280.0,Grande,-68.8442898591,-32.8839649916,1,Parque Central,1655357.93265,0,muy alto
2783,Fresno europeo,21/10/2011 16:58,Muy bajo (1 - 2 mts),6.0,Chico,-68.8361249759,-32.8798022656,1,Parque Central,1655357.93265,0,bajo
21932,Olmo bola,06/06/2011 10:15,Medio (4 - 8 mts),110.0,Grande,-68.8575293252,-32.8956550677,5,Residencial Sur,2423808.92355,0,muy alto
28155,Tipa,23/02/2011 16:26,Alto (> 8 mts),88.0,Grande,-68.8482598184,-32.8923219788,2,Barrio Civico,2366816.36021,0,alto
31931,Morera,03/06/2011 09:37,Bajo (2 - 4 mts),22.0,Mediano,-68.8589833435,-32.8847081942,5,Residencial Sur,2423808.92355,0,bajo
15961,Fresno americano,25/11/2011 10:46,Medio (4 - 8 mts),70.0,Grande,-68.8730155928,-32.876386244,7,Residencial Parque,1786336.08966,0,alto
9383,Morera,15/02/2011 09:45,Medio (4 - 8 mts),88.0,Grande,-68.8438998181,-32.8653755767,4,Cuarta Oeste,1173332.70145,0,alto
19067,Morera,29/07/2011 08:44,Alto (> 8 mts),135.0,Grande,-68.8419438795,-32.8727427315,4,Cuarta Oeste,1173332.70145,0,muy alto
15891,Morera,28/11/2011 12:43,Medio (4 - 8 mts),100.0,Grande,-68.8720047157,-32.8759782152,7,Residencial Parque,1786336.08966,0,muy alto
9259,Morera,21/02/2011 13:22,Bajo (2 - 4 mts),40.0,Mediano,-68.8475421825,-32.864983548,6,Residencial Norte,2694682.37982,0,medio
16667,Jacarand,19/07/2011 11:18,Medio (4 - 8 mts),52.0,Mediano,-68.8414612475,-32.863206972,4,Cuarta Oeste,1173332.70145,1,medio
36812,Pltano,07/04/2011 12:42,Alto (> 8 mts),120.0,Grande,-68.8580898031,-32.8812399042,7,Residencial Parque,1786336.08966,1,muy alto
41612,Pltano,04/05/2011 14:06,Alto (> 8 mts),178.0,Grande,-68.8357993927,-32.8764286949,1,Parque Central,1655357.93265,0,muy alto
5164,Caducifolio,10/08/2011 12:26,Bajo (2 - 4 mts),26.0,Mediano,-68.8437117761,-32.872991522,6,Residencial Norte,2694682.37982,0,bajo
5838,Paraiso,03/05/2011 11:23,Medio (4 - 8 mts),90.0,Grande,-68.843511435,-32.8734788454,1,Parque Central,1655357.93265,0,alto
34264,Morera,04/03/2011 10:28,Medio (4 - 8 mts),120.0,Grande,-68.8527347592,-32.8741705685,6,Residencial Norte,2694682.37982,0,muy alto
42982,Olmo bola,06/10/2011 17:49,Bajo (2 - 4 mts),36.0,Mediano,-68.8337170745,-32.8778623413,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
24240,Morera,27/01/2011 09:55,Alto (> 8 mts),180.0,Grande,-68.8446039977,-32.9008531721,2,Barrio Civico,2366816.36021,0,muy alto
37505,Paraiso,15/11/2010 10:15,Alto (> 8 mts),180.0,Grande,-68.8562733979,-32.8693610793,6,Residencial Norte,2694682.37982,0,muy alto
22607,Morera,23/06/2011 10:40,Alto (> 8 mts),74.0,Grande,-68.8624252561,-32.9005027191,5,Residencial Sur,2423808.92355,0,alto
18947,Morera,04/08/2011 11:50,Alto (> 8 mts),180.0,Grande,-68.8366358667,-32.8695529318,4,Cuarta Oeste,1173332.70145,0,muy alto
15400,Conifera,15/11/2011 13:05,Medio (4 - 8 mts),48.0,Mediano,-68.8608639335,-32.8696897071,7,Residencial Parque,1786336.08966,0,medio
22594,Paraiso,23/06/2011 11:57,Medio (4 - 8 mts),68.0,Grande,-68.8613138225,-32.9005273698,5,Residencial Sur,2423808.92355,0,alto
37732,Morera,14/01/2012 09:10,Medio (4 - 8 mts),140.0,Grande,-68.8507870921,-32.8726646856,6,Residencial Norte,2694682.37982,0,muy alto
37159,Morera,07/04/2011 10:51,Alto (> 8 mts),165.0,Grande,-68.8590328311,-32.8787698632,7,Residencial Parque,1786336.08966,0,muy alto
13726,Fresno americano,28/01/2011 08:39,Bajo (2 - 4 mts),90.0,Grande,-68.8498000247,-32.8635522679,6,Residencial Norte,2694682.37982,0,alto
31540,Morera,18/05/2011 10:24,Alto (> 8 mts),80.0,Grande,-68.8601669207,-32.8903361723,5,Residencial Sur,2423808.92355,0,alto
36603,Pltano,15/06/2011 15:02,Medio (4 - 8 mts),150.0,Grande,-68.8570586355,-32.8824711639,7,Residencial Parque,1786336.08966,0,muy alto
41384,Morera,19/04/2011 10:09,Alto (> 8 mts),158.0,Grande,-68.8413095193,-32.88238662,1,Parque Central,1655357.93265,0,muy alto
11444,Paraiso,01/02/2011 14:38,Medio (4 - 8 mts),72.0,Grande,-68.8502914659,-32.9025827663,2,Barrio Civico,2366816.36021,0,alto
37145,Acer,01/04/2011 11:47,Muy bajo (1 - 2 mts),20.0,Chico,-68.8583873043,-32.8768067955,7,Residencial Parque,1786336.08966,0,bajo
7470,Fresno europeo,16/06/2011 11:08,Medio (4 - 8 mts),80.0,Grande,-68.8621935791,-32.9003512676,5,Residencial Sur,2423808.92355,0,alto
21001,Ligustro,22/06/2011 09:33,Medio (4 - 8 mts),68.0,Grande,-68.8626409456,-32.9013371099,5,Residencial Sur,2423808.92355,0,alto
17258,Prunas,05/08/2011 11:14,Bajo (2 - 4 mts),51.0,Mediano,-68.8355210972,-32.8648184758,4,Cuarta Oeste,1173332.70145,0,medio
6458,Prunas,26/05/2011 13:16,Muy bajo (1 - 2 mts),10.0,Chico,-68.8524873763,-32.8893150257,5,Residencial Sur,2423808.92355,0,bajo
44927,Morera,23/08/2011 10:31,Medio (4 - 8 mts),165.0,Grande,-68.8254184703,-32.8686453734,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
10565,Acacia SP,23/03/2011 10:41,Alto (> 8 mts),70.0,Grande,-68.854933707,-32.8756105995,6,Residencial Norte,2694682.37982,0,alto
48240,Morera,02/09/2011 10:48,Alto (> 8 mts),70.0,Grande,-68.8292640875,-32.8699809379,4,Cuarta Este Área Fundacional,1822015.85685,0,alto
24229,Olmo comun,27/01/2011 12:21,Medio (4 - 8 mts),88.0,Grande,-68.8449093351,-32.901705723,2,Barrio Civico,2366816.36021,0,alto
39806,Pltano,05/05/2011 09:07,Alto (> 8 mts),160.0,Grande,-68.8474300419,-32.8845628137,1,Parque Central,1655357.93265,0,muy alto
42900,Olmo comun,03/10/2011 08:16,Medio (4 - 8 mts),18.0,Chico,-68.8335771874,-32.8774672137,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
46388,Morera,19/08/2011 12:00,Alto (> 8 mts),210.0,Grande,-68.8323766312,-32.8667964979,4,Cuarta Oeste,1173332.70145,1,muy alto
32341,Pltano,09/05/2011 11:14,Alto (> 8 mts),180.0,Grande,-68.8525964716,-32.892661319,5,Residencial Sur,2423808.92355,0,muy alto
29505,Morera,18/02/2011 11:24,Alto (> 8 mts),98.0,Grande,-68.8451521356,-32.8926343185,2,Barrio Civico,2366816.36021,0,alto
8329,Morera,23/03/2011 18:02,Medio (4 - 8 mts),38.0,Mediano,-68.846118888,-32.893836577,2,Barrio Civico,2366816.36021,0,medio
25827,Morera,03/02/2011 18:28,Alto (> 8 mts),168.0,Grande,-68.8396991103,-32.9027867698,2,Barrio Civico,2366816.36021,1,muy alto
26102,Fresno europeo,04/11/2011 15:54,Alto (> 8 mts),130.0,Grande,-68.8333720315,-32.8875694122,3,Parque O'Higgins,1531146.02653,0,muy alto
31187,Ligustro,04/02/2011 10:30,Bajo (2 - 4 mts),30.0,Mediano,-68.8538781646,-32.8634443729,6,Residencial Norte,2694682.37982,0,medio
45730,Fresno americano,24/08/2011 11:30,Muy bajo (1 - 2 mts),7.0,Chico,-68.8218611766,-32.8687255875,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
9413,Paraiso sombrilla,14/02/2011 13:04,Medio (4 - 8 mts),170.0,Grande,-68.8565755655,-32.8652191843,6,Residencial Norte,2694682.37982,0,muy alto
31664,Morera,14/06/2011 13:22,Muy bajo (1 - 2 mts),5.0,Chico,-68.8587561381,-32.8892618144,5,Residencial Sur,2423808.92355,0,bajo
41275,Morera,11/04/2011 09:57,Alto (> 8 mts),130.0,Grande,-68.8408181474,-32.8818563062,1,Parque Central,1655357.93265,0,muy alto
29940,Morera,05/05/2011 08:58,Alto (> 8 mts),170.0,Grande,-68.8434162059,-32.8860464493,1,Parque Central,1655357.93265,1,muy alto
3091,Fresno europeo,15/09/2011 10:24,Bajo (2 - 4 mts),14.0,Chico,-68.8300318459,-32.871882923,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
38225,Paraiso,17/01/2012 10:49,Alto (> 8 mts),120.0,Grande,-68.8460041402,-32.8733003188,6,Residencial Norte,2694682.37982,0,muy alto
24983,Morera,16/02/2011 09:03,Alto (> 8 mts),130.0,Grande,-68.8379014098,-32.8965486452,2,Barrio Civico,2366816.36021,1,muy alto
24948,Olmo comun,09/02/2011 10:01,Alto (> 8 mts),122.0,Grande,-68.8369491776,-32.8968491976,2,Barrio Civico,2366816.36021,0,muy alto
7919,Morera,10/06/2011 12:59,Medio (4 - 8 mts),32.0,Mediano,-68.859796839,-32.8890712722,5,Residencial Sur,2423808.92355,0,medio
40087,Olmo bola,19/04/2011 12:54,Medio (4 - 8 mts),140.0,Grande,-68.8455613208,-32.8787419797,1,Parque Central,1655357.93265,0,muy alto
37822,Fresno europeo,10/12/2010 10:01,Alto (> 8 mts),120.0,Grande,-68.8485773972,-32.8725358833,6,Residencial Norte,2694682.37982,0,muy alto
30096,Pltano,26/04/2011 10:29,Alto (> 8 mts),190.0,Grande,-68.8422913726,-32.8877928837,3,Parque O'Higgins,1531146.02653,0,muy alto
45521,Fresno europeo,19/09/2011 10:37,Bajo (2 - 4 mts),32.0,Mediano,-68.8219883868,-32.8725334226,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
43296,Morera,07/10/2011 11:38,Alto (> 8 mts),80.0,Grande,-68.8332113347,-32.8799113035,1,Parque Central,1655357.93265,1,alto
23578,Morera,24/01/2011 09:04,Alto (> 8 mts),155.0,Grande,-68.8512085997,-32.90234952,2,Barrio Civico,2366816.36021,0,muy alto
3357,Morera,28/09/2011 10:13,Alto (> 8 mts),215.0,Grande,-68.826120972,-32.8762769755,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
23925,Paraiso,18/01/2012 09:11,Alto (> 8 mts),140.0,Grande,-68.8525770826,-32.9004921646,2,Barrio Civico,2366816.36021,0,muy alto
38871,Morera,07/12/2010 13:48,Alto (> 8 mts),160.0,Grande,-68.8481859393,-32.8712541013,6,Residencial Norte,2694682.37982,0,muy alto
43632,Pltano,12/10/2011 14:43,Alto (> 8 mts),170.0,Grande,-68.8327986635,-32.8836487215,3,Parque O'Higgins,1531146.02653,1,muy alto
46648,Morera,05/09/2011 08:42,Alto (> 8 mts),108.0,Grande,-68.8307368072,-32.8698490341,4,Cuarta Este Área Fundacional,1822015.85685,1,muy alto
33668,Morera,13/05/2011 10:55,Alto (> 8 mts),160.0,Grande,-68.8562203076,-32.8874229292,5,Residencial Sur,2423808.92355,0,muy alto
20689,Morera,31/05/2011 12:14,Alto (> 8 mts),130.0,Grande,-68.8611118628,-32.8980212576,5,Residencial Sur,2423808.92355,0,muy alto
37645,Paraiso,29/02/2012 08:37,Bajo (2 - 4 mts),18.0,Chico,-68.8527751388,-32.872122692,6,Residencial Norte,2694682.37982,0,bajo
43049,Fresno europeo,03/10/2011 10:21,Muy bajo (1 - 2 mts),4.0,Chico,-68.8319800736,-32.8777597518,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
43211,Morera,14/11/2011 18:12,Alto (> 8 mts),180.0,Grande,-68.8278023293,-32.8813069199,3,Parque O'Higgins,1531146.02653,0,muy alto
15746,Jacarand,22/11/2011 09:54,Medio (4 - 8 mts),35.0,Mediano,-68.8730135836,-32.8793490453,7,Residencial Parque,1786336.08966,0,medio
5094,Acacia SP,09/08/2011 10:08,Bajo (2 - 4 mts),12.0,Chico,-68.8429427903,-32.8677276169,4,Cuarta Oeste,1173332.70145,0,bajo
20147,Pltano,16/05/2011 10:25,Muy bajo (1 - 2 mts),10.0,Chico,-68.8618415692,-32.8910998802,5,Residencial Sur,2423808.92355,0,bajo
26840,Morera,09/11/2011 11:33,Alto (> 8 mts),185.0,Grande,-68.8330220013,-32.8931031595,3,Parque O'Higgins,1531146.02653,0,muy alto
9764,Morera,18/01/2011 12:41,Bajo (2 - 4 mts),44.0,Mediano,-68.8469473065,-32.8637020023,4,Cuarta Oeste,1173332.70145,0,medio
28248,Morera,28/02/2011 16:46,Medio (4 - 8 mts),42.0,Mediano,-68.8481004225,-32.8928884342,2,Barrio Civico,2366816.36021,0,medio
22286,Morera,09/06/2011 12:21,Alto (> 8 mts),168.0,Grande,-68.8571033076,-32.8969961785,5,Residencial Sur,2423808.92355,0,muy alto
41121,Pltano,02/05/2011 14:45,Alto (> 8 mts),176.0,Grande,-68.8399999625,-32.8830087425,1,Parque Central,1655357.93265,0,muy alto
30669,Morera,02/02/2011 11:41,Medio (4 - 8 mts),46.0,Mediano,-68.8548133142,-32.8674906199,6,Residencial Norte,2694682.37982,0,medio
37541,Paraiso,16/11/2010 13:45,Alto (> 8 mts),190.0,Grande,-68.8576272995,-32.8698774951,6,Residencial Norte,2694682.37982,0,muy alto
28021,Pltano,04/11/2011 08:26,Alto (> 8 mts),180.0,Grande,-68.8353213128,-32.8935458451,3,Parque O'Higgins,1531146.02653,0,muy alto
42826,Morera,30/09/2011 13:30,Medio (4 - 8 mts),35.0,Mediano,-68.831199686,-32.8766065411,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
6231,Fresno europeo,11/04/2011 15:04,Muy bajo (1 - 2 mts),6.0,Chico,-68.8389161484,-32.8873003761,3,Parque O'Higgins,1531146.02653,0,bajo
16101,Pltano,15/07/2011 10:57,Alto (> 8 mts),132.0,Grande,-68.8448392338,-32.8714983053,6,Residencial Norte,2694682.37982,0,muy alto
26968,Fresno europeo,03/11/2011 18:01,Muy bajo (1 - 2 mts),4.0,Chico,-68.8350122121,-32.8860439405,3,Parque O'Higgins,1531146.02653,0,bajo
33792,Fresno europeo,13/05/2011 09:11,Medio (4 - 8 mts),110.0,Grande,-68.8564576669,-32.8854055374,5,Residencial Sur,2423808.92355,0,muy alto
15399,Morera,15/11/2011 13:04,Medio (4 - 8 mts),56.0,Mediano,-68.8609639681,-32.8696741288,7,Residencial Parque,1786336.08966,0,medio
17869,Morera,01/08/2011 13:43,Alto (> 8 mts),105.0,Grande,-68.8370300741,-32.8663745218,4,Cuarta Oeste,1173332.70145,0,muy alto
11833,Morera,02/03/2011 12:52,Alto (> 8 mts),140.0,Grande,-68.8496947127,-32.8651191698,6,Residencial Norte,2694682.37982,0,muy alto
39937,Morera,28/04/2011 12:26,Bajo (2 - 4 mts),60.0,Mediano,-68.8443006866,-32.8761220796,1,Parque Central,1655357.93265,0,alto
746,Morera,19/12/2011 08:04,Muy bajo (1 - 2 mts),18.0,Chico,-68.8813429175,-32.8741412319,8,Aeroparque,2203364.73622,0,bajo
38414,Acer,04/11/2010 10:56,Alto (> 8 mts),190.0,Grande,-68.8519720208,-32.8702575776,6,Residencial Norte,2694682.37982,0,muy alto
24788,Fresno europeo,15/02/2011 09:08,Alto (> 8 mts),134.0,Grande,-68.8397669052,-32.8960850451,2,Barrio Civico,2366816.36021,0,muy alto
36293,Fresno europeo,04/04/2011 10:14,Medio (4 - 8 mts),126.0,Grande,-68.8542358844,-32.8768871465,6,Residencial Norte,2694682.37982,0,muy alto
46688,Paraiso sombrilla,05/09/2011 12:56,Alto (> 8 mts),165.0,Grande,-68.8326993676,-32.8703468107,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
5318,Paraiso sombrilla,28/04/2011 12:23,Bajo (2 - 4 mts),40.0,Mediano,-68.8444841809,-32.8760903501,1,Parque Central,1655357.93265,0,medio
23692,Olmo comun,24/01/2011 19:57,Medio (4 - 8 mts),62.0,Grande,-68.8491535067,-32.9000582978,2,Barrio Civico,2366816.36021,0,alto
41365,Pltano,25/04/2011 14:56,Muy bajo (1 - 2 mts),9.0,Chico,-68.8423834411,-32.8831705444,1,Parque Central,1655357.93265,0,bajo
21155,Paraiso,06/05/2011 12:07,Alto (> 8 mts),165.0,Grande,-68.8530549811,-32.8929613176,5,Residencial Sur,2423808.92355,0,muy alto
25424,Perenne,14/02/2011 09:43,Alto (> 8 mts),106.0,Grande,-68.8365552729,-32.9005986269,2,Barrio Civico,2366816.36021,1,muy alto
27408,Fresno europeo,19/10/2011 12:16,Alto (> 8 mts),150.0,Grande,-68.8346151511,-32.8886311731,3,Parque O'Higgins,1531146.02653,0,muy alto
17510,Morera,28/07/2011 10:49,Alto (> 8 mts),190.0,Grande,-68.8394815376,-32.8664798532,4,Cuarta Oeste,1173332.70145,1,muy alto
46440,Paraiso,17/08/2011 09:38,Alto (> 8 mts),160.0,Grande,-68.8318629537,-32.867184384,4,Cuarta Oeste,1173332.70145,0,muy alto
31147,Morera,07/02/2011 09:45,Alto (> 8 mts),126.0,Grande,-68.8542222302,-32.8636826254,6,Residencial Norte,2694682.37982,0,muy alto
35534,Pltano,16/06/2011 15:08,Medio (4 - 8 mts),120.0,Grande,-68.8566191422,-32.8818504765,7,Residencial Parque,1786336.08966,1,muy alto
42625,Tilo,28/09/2011 09:13,Bajo (2 - 4 mts),15.0,Chico,-68.827920411,-32.8761066842,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
17113,Morera,16/08/2011 09:01,Alto (> 8 mts),125.0,Grande,-68.8367374344,-32.8633965629,4,Cuarta Oeste,1173332.70145,0,muy alto
36638,Pltano,14/06/2011 18:44,Alto (> 8 mts),180.0,Grande,-68.8574424503,-32.8816951542,7,Residencial Parque,1786336.08966,0,muy alto
9553,Caducifolio,08/02/2011 09:06,Bajo (2 - 4 mts),60.0,Mediano,-68.8542255559,-32.864444258,6,Residencial Norte,2694682.37982,0,alto
24744,Morera,14/02/2011 14:49,Alto (> 8 mts),152.0,Grande,-68.8345355286,-32.8972852007,2,Barrio Civico,2366816.36021,0,muy alto
12754,Morera,24/01/2011 13:28,Alto (> 8 mts),140.0,Grande,-68.8481100199,-32.8641468767,6,Residencial Norte,2694682.37982,0,muy alto
8628,Paraiso,01/02/2011 10:33,Alto (> 8 mts),130.0,Grande,-68.8393182708,-32.9035847027,2,Barrio Civico,2366816.36021,0,muy alto
10262,Fresno europeo,09/12/2010 12:49,Bajo (2 - 4 mts),20.0,Chico,-68.8490231397,-32.8707162079,6,Residencial Norte,2694682.37982,0,bajo
987,Jacarand,16/01/2012 09:27,Alto (> 8 mts),100.0,Grande,-68.8350819564,-32.8684999573,4,Cuarta Oeste,1173332.70145,0,muy alto
1486,Fresno americano,24/11/2011 14:33,Muy bajo (1 - 2 mts),8.0,Chico,-68.8719994067,-32.8771362002,7,Residencial Parque,1786336.08966,0,bajo
6544,Pltano,23/05/2011 10:45,Alto (> 8 mts),170.0,Grande,-68.856618803,-32.8915578349,5,Residencial Sur,2423808.92355,0,muy alto
14436,Morera,02/12/2011 08:59,Bajo (2 - 4 mts),30.0,Mediano,-68.8780448861,-32.8681060671,8,Aeroparque,2203364.73622,0,medio
18408,Conifera,09/08/2011 09:49,Alto (> 8 mts),180.0,Grande,-68.8401953819,-32.8736787225,4,Cuarta Oeste,1173332.70145,0,muy alto
18550,Paraiso,05/07/2011 12:12,Alto (> 8 mts),240.0,Grande,-68.8384087898,-32.8746044361,1,Parque Central,1655357.93265,0,muy alto
42582,Morera,26/09/2011 10:25,Alto (> 8 mts),153.0,Grande,-68.827821299,-32.8764697246,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
47507,Morera,29/08/2011 14:16,Alto (> 8 mts),116.0,Grande,-68.8271386529,-32.8711025523,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
32614,Pltano,22/06/2011 13:34,Alto (> 8 mts),210.0,Grande,-68.8520807351,-32.8895289623,5,Residencial Sur,2423808.92355,0,muy alto
12370,Morera,20/01/2011 14:16,Alto (> 8 mts),160.0,Grande,-68.8479991504,-32.8675150637,6,Residencial Norte,2694682.37982,0,muy alto
